Chain;WEEK;QUARTER;DOVESales;FASales;NIVEASales;REXONASales;SANEXSales;VOGUESales;@8X4Sales;AXESales;DOVEPrice;FAPrice;NIVEAPrice;REXONAPrice;SANEXPrice;VOGUEPrice;@8X4Price;AXEPrice;DOVERPrice;FARPrice;NIVEARPrice;REXONARPrice;SANEXRPrice;VOGUERPrice;@8X4RPrice;AXERPrice;FADISP;NIVEADISP;REXONADISP;SANEXDISP;VOGUEDISP;@8X4DISP;DOVEDISP;AXEDISP;FAFEAT;NIVEAFEAT;REXONAFEAT;SANEXFEAT;VOGUEFEAT;@8X4FEAT;DOVEFEAT;AXEFEAT;FADF;NIVEADF;REXONADF;SANEXDF;VOGUEDF;@8X4DF;DOVEDF;AXEDF
JUMBO;W06006;1,00;10,05;7,1;8,45;19,71;12,18;10,19;10,77;19,56;2,062686567164;1,715700141443;2,436686390533;1,889903602232;1,848111658456;1,950932286555;2,139275766017;2,540899795501;2,064000000000;1,716312056738;2,447174447174;1,889847715736;1,853678929766;1,95;2,14;2,541645111226;0,00;0,08;0,00;0,02;0,00;0;0;0,03;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
JUMBO;W06007;1,00;9,93;6,3;7,94;18,20;14,92;9,94;11,23;19,84;2,059415911380;1,721337579618;2,433249370277;2,291758241758;1,794906166220;1,947686116700;2,138023152271;2,537298387097;2,059595959596;1,721337579618;2,443285528031;2,291758241758;1,858674463938;1,95;2,14;2,536831483350;0,00;0,04;0,00;0,1;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
JUMBO;W06008;1,00;10,48;6,8;8,18;17,67;14,86;11,07;18,17;21,31;2,038167938931;1,715124816446;2,458435207824;2,319750990379;1,810228802153;1,942186088528;1,918547055586;2,553261379634;2,038314176245;1,716176470588;2,459359605911;2,318076477404;1,856146469050;1,94;1,99;2,552631578947;0,00;0,00;0,04;0,08;0,00;0,24;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
JUMBO;W06009;1,00;9,67;5,9;6,99;15,26;12,32;8,88;17,42;20,19;2,058945191313;1,719387755102;2,470672389127;2,322411533421;1,812500000000;1,952702702703;1,884041331803;2,541852402179;2,058945191313;1,719387755102;2,470588235294;2,322411533421;1,867178924259;1,95;1,99;2,541211519364;0,00;0,00;0,00;0,09;0,00;0,37;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
JUMBO;W06010;1,00;10,17;5,4;7,12;17,40;13,14;9,70;13,01;20,12;2,058013765978;1,714552238806;2,463483146067;2,332183908046;1,812024353120;1,956701030928;2,007686395081;2,567097415507;2,058013765978;1,714552238806;2,466005665722;2,332183908046;1,866939611054;1,96;2,07;2,566882148185;0,00;0,00;0,00;0,09;0,00;0,22;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
JUMBO;W06011;1,00;10,44;6,4;7,56;16,74;13,09;9,82;11,97;19,84;2,047892720307;1,726989079563;2,501322751323;2,346475507766;1,809778456837;1,946028513238;2,035923141186;2,597278225806;2,047892720307;1,726989079563;2,502652519894;2,346475507766;1,830582102520;1,95;2,08;2,597278225806;0,00;0,00;0,00;0,09;0,00;0,19;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
JUMBO;W06012;1,00;12,21;7,1;8,43;18,87;14,14;10,36;12,55;24,03;2,180180180180;1,720338983051;2,461447212337;2,341282458930;1,806930693069;1,948841698842;2,050199203187;2,628797336663;2,146953405018;1,720338983051;2,465786314526;2,341282458930;1,825702811245;1,95;2,08;2,629012088370;0,00;0,00;0,00;0,09;0,00;0,15;0,23;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W03046;4,00;24,01;31,3;21,15;48,44;28,01;40,40;54,62;64,95;2,734277384423;1,719079578140;2,614184397163;2,789636663914;2,484826847554;2,191584158416;1,557121933358;3,290069284065;2,734277384423;1,804819277108;2,614184397163;2,789636663914;2,552790346908;2,09;1,74;3,290069284065;0,02;0,00;0,00;0;0,20;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W03047;4,00;28,12;39,6;24,01;52,11;30,89;31,49;61,55;64,62;2,698790896159;1,604245640637;2,635985006247;2,789675686049;2,409517643250;2,127977135599;1,518115353371;3,290312596719;2,698790896159;1,683553875236;2,635985006247;2,789675686049;2,532507739938;2,22;1,70;3,290312596719;0,02;0,00;0,00;0;0,05;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W03048;4,00;25,78;102,2;26,77;53,01;33,38;30,32;63,64;64,73;2,695888285493;1,194227005871;2,618229361225;2,790039615167;2,409826243259;2,120382585752;1,526712759271;3,289819249189;2,695888285493;1,711416883600;2,618229361225;2,790039615167;2,547445255474;2,14;1,72;3,289819249189;0,19;0,00;0,00;0;0,04;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W03049;4,00;24,55;68,4;22,74;43,00;33,16;25,73;57,24;64,18;2,690835030550;1,423476099985;2,609058927001;2,790232558140;2,395054282268;2,304314030315;1,493535988819;3,289654097850;2,690835030550;1,639703153989;2,609058927001;2,790232558140;2,437142857143;2,36;1,49;3,289654097850;0,18;0,00;0,00;0;0,08;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W03050;4,00;23,03;37,8;20,59;53,91;29,00;27,47;53,02;52,70;2,690838037343;1,439417989418;2,649830014570;2,789463921350;2,400000000000;2,295959228249;1,512070916635;3,291081593928;2,690838037343;1,660370084811;2,649830014570;2,789463921350;2,404796867352;2,32;1,51;3,291081593928;0,05;0,00;0,00;0;0,05;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W03051;4,00;26,72;34,9;25,22;52,44;33,85;21,04;62,03;58,02;2,690494011976;1,576295448039;2,637985725615;2,789664378337;2,391728212703;2,329372623574;1,496695147509;3,289727680110;2,690494011976;1,639242810339;2,637985725615;2,789664378337;2,391142768659;2,39;1,50;3,289727680110;0,05;0,00;0,00;0;0,05;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W03052;4,00;22,62;30,0;23,45;43,53;28,97;23,05;47,62;51,17;2,691865605659;1,645784738421;2,645202558635;2,789800137836;2,392129789437;2,367462039046;1,496220075598;3,289622825875;2,691865605659;1,646650326797;2,645202558635;2,789800137836;2,391666666667;2,39;1,50;3,289622825875;0,08;0,00;0,00;0;0,04;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04001;1,00;27,50;32,7;22,85;47,26;34,78;21,45;60,18;54,46;2,690545454545;1,635696821516;2,621881838074;2,790943715616;2,391604370328;2,380885780886;1,490860751080;3,293793609989;2,690545454545;1,668298192771;2,621881838074;2,790943715616;2,392181588903;2,38;1,49;3,293793609989;0,03;0,00;0,00;0;0,06;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04002;1,00;26,97;39,3;21,96;56,25;38,10;19,11;69,05;54,32;2,690025954765;1,620996441281;2,608834244080;2,790577777778;2,389763779528;2,390371533229;1,490079652426;3,290132547865;2,690025954765;1,638291333743;2,608834244080;2,790577777778;2,389976958525;2,39;1,49;3,290132547865;0,05;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04003;1,00;24,28;37,0;23,33;45,91;35,68;24,19;67,03;55,20;2,689868204283;1,644168466523;2,622803257608;2,815072968852;2,389854260090;2,390243902439;1,489929882142;3,289492753623;2,689868204283;1,645769933049;2,622803257608;2,815072968852;2,390176937157;2,39;1,49;3,289492753623;0,04;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04004;1,00;25,00;36,3;23,55;52,18;37,43;20,56;63,73;55,52;2,692000000000;1,641145689893;2,624628450106;2,764660789575;2,390595778787;2,390077821012;1,491448297505;3,292687319885;2,692000000000;1,641856119589;2,624628450106;2,852220166512;2,389982628836;2,39;1,49;3,292687319885;0,03;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04005;1,00;23,96;29,4;23,55;546,46;29,13;23,30;65,43;62,54;2,689482470785;1,625808648281;2,639490445860;2,026790615965;2,390662547202;2,348068669528;1,489530796271;3,290374160537;2,689482470785;1,634026065516;2,639490445860;3,227586206896;2,390662547202;2,39;1,49;3,290374160537;0,02;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0,31;0;0;0;0;0,00;0,00;0,00;0,93;0;0;0;0;0,00
C-1000;W04006;1,00;33,49;36,1;27,26;91,38;33,18;27,33;66,72;61,01;2,647954613317;1,635985583587;2,627292736610;2,355110527468;2,389692585895;2,250274423710;1,489808153477;3,290608097033;2,689798750867;1,636010002779;2,627292736610;2,581450094162;2,389692585895;2,36;1,49;3,290608097033;0,00;0,00;0,25;0;0,09;0;0,03;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04007;1,00;27,33;31,9;21,87;58,14;34,69;26,12;63,04;59,30;2,689718258324;1,643238155005;2,632373113855;2,586687306502;2,298645142692;2,290199081164;1,490006345178;3,290387858347;2,688682889146;1,643423137876;2,632373113855;2,684396328548;2,383766464934;2,39;1,49;3,290387858347;0,00;0,00;0,15;0;0,12;0;0,04;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04008;1,00;26,79;28,5;23,24;46,29;280,88;22,25;62,71;65,78;2,689436356850;1,630266853933;2,640705679862;2,686325340246;1,800590999715;2,367191011236;1,489714559081;3,290817877774;2,689436356850;1,630296610169;2,640705679862;2,692198915861;0,000000000000;2,39;1,49;3,290817877774;0,00;0,00;0,06;0,07;0,08;0;0;0,00;0,00;0,00;0;0,26;0;0;0;0,00;0,00;0,00;0;0,75;0;0;0;0,00
C-1000;W04009;1,00;27,01;32,2;25,97;47,17;44,15;20,14;65,72;75,14;2,690114772307;1,631137352393;2,623026569118;2,751112995548;2,185277463194;2,390268123138;1,489957395009;3,290258184722;2,690114772307;1,631137352393;2,623026569118;2,760826115923;2,341184387618;2,39;1,49;3,290258184722;0,00;0,00;0,03;0,14;0,09;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04010;1,00;25,28;33,5;24,26;44,54;34,62;24,13;59,16;69,97;2,688686708861;1,633512544803;2,619538334707;2,781095644365;2,292605430387;2,389556568587;1,490027045301;3,290124339002;2,688686708861;1,633512544803;2,619538334707;2,785973672265;2,357332448573;2,39;1,49;3,290124339002;0,00;0,00;0,02;0,04;0,09;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04011;1,00;27,76;37,0;30,29;52,30;32,02;24,51;69,20;59,41;2,689481268012;1,633315305571;2,629580719709;2,775334608031;2,362898188632;2,390860873113;1,489884393064;3,289681871739;2,689481268012;1,633315305571;2,629580719709;2,782439782440;2,390635232482;2,39;1,49;3,289681871739;0,00;0,00;0,02;0,02;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04012;1,00;32,90;40,0;29,91;56,44;39,12;25,67;72,31;66,16;2,690273556231;1,630527104672;2,590103644266;2,790219702339;2,374233128834;2,389949357226;1,489973724243;3,289449818622;2,690273556231;1,630527104672;2,600439882698;2,790219702339;2,374233128834;2,39;1,49;3,289449818622;0,00;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04013;1,00;24,76;41,6;251,94;55,86;42,24;24,46;70,31;70,93;2,690630048465;1,633020908435;2,033579423672;2,731829573935;2,313446969697;2,389615699101;1,489688522259;3,283518962357;2,690630048465;1,632994186047;0,000000000000;2,789922333775;2,336460446247;2,39;1,49;3,284985835694;0,00;0,00;0,01;0,03;0,00;0;0;0,00;0,00;0,51;0;0;0;0;0;0,00;0,00;0,79;0;0;0;0;0;0,00
C-1000;W04014;2,00;31,69;37,9;47,07;60,46;36,99;23,01;70,80;97,91;2,689176396340;1,630509369227;2,361164223497;2,783493218657;2,355501486888;2,389830508475;1,489830508475;3,159636400776;2,689176396340;1,630457933972;2,620535714286;2,783493218657;2,355501486888;2,39;1,49;3,264944275583;0,00;0,30;0,00;0;0,00;0;0;0,14;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04015;2,00;31,19;34,2;40,31;60,58;35,67;26,23;77,68;75,35;2,690285347868;1,630809704765;2,472587447284;2,787718719049;2,343706195683;2,390773922989;1,489958805355;3,235434638354;2,690285347868;1,630809704765;2,556472795497;2,787718719049;2,343706195683;2,39;1,49;3,284307496823;0,00;0,20;0,00;0;0,00;0;0;0,06;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04016;2,00;32,53;37,6;27,04;63,73;35,79;20,24;75,51;67,04;2,688902551491;1,634016502529;2,562869822485;2,780009414718;2,332495110366;2,389822134387;1,488941862005;3,273717183771;2,688902551491;1,634016502529;2,581894736842;2,780009414718;2,332495110366;2,39;1,49;3,281115879828;0,00;0,09;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04017;2,00;33,07;40,3;29,40;65,61;43,09;22,19;85,42;81,92;2,688539461748;1,663105590062;2,570408163265;2,787075140985;2,355534926897;2,389815232087;1,584991805198;3,275146484375;2,688539461748;1,663105590062;2,600985221675;2,787075140985;2,355534926897;2,39;1,58;3,279064008914;0,00;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04018;2,00;35,02;39,2;31,74;64,56;41,55;20,72;83,95;82,58;2,688178183895;1,681899412816;2,591682419660;2,784851301115;2,344404332130;2,389961389961;1,665276950566;3,266892710099;2,688178183895;1,681899412816;2,591682419660;2,784851301115;2,344404332130;2,39;1,67;3,266892710099;0,00;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04019;2,00;29,62;39,9;24,11;56,46;31,02;26,17;86,65;77,59;2,690411883862;1,694604767880;2,551638324347;2,787460148778;2,390715667311;2,389759266336;1,633006347374;3,282639515401;2,690411883862;1,694604767880;2,551638324347;2,787460148778;2,390715667311;2,39;1,63;3,282639515401;0,00;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04020;2,00;64,18;38,1;30,07;80,64;43,36;19,91;81,92;75,20;1,804144593331;1,669905462185;2,611240438976;2,302827380952;2,190267527675;2,389753892516;1,679443359375;3,279388297872;1,904803956199;1,676993534483;2,611240438976;2,442409103525;2,389187574671;2,39;1,68;3,279388297872;0,00;0,00;0,05;0,07;0,00;0;0,05;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04021;2,00;58,04;43,2;27,81;849,15;34,07;19,98;96,54;78,18;1,776533425224;1,701112140871;2,667745415318;1,941894836012;2,388905195186;2,389889889890;1,729645742697;3,277308774623;2,110778443114;1,704189094313;2,667745415318;2,655138857699;2,388495575221;2,39;1,73;3,277308774623;0,00;0,00;0,35;0,06;0,00;0;0,3;0,00;0,00;0,00;0,97;0;0;0;0;0,00;0,00;0,00;0,87;0;0;0;0;0,00
C-1000;W04022;2,00;53,47;43,0;27,66;280,19;36,09;22,33;99,59;86,64;2,077800635871;1,747265534094;2,692335502531;1,982047896071;2,389304516487;2,390058217644;1,735013555578;3,286241920591;2,221131270011;1,751707891637;2,692335502531;2,198848572078;2,389304516487;2,39;1,74;3,286241920591;0,00;0,00;0,69;0;0,00;0;0,16;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04023;2,00;47,12;103,2;25,29;155,95;36,09;19,80;76,98;79,69;2,123302207131;1,460279015695;2,671016211941;2,051234369990;2,389304516487;2,389393939394;1,722915042868;3,286987074915;2,222455648926;1,512062889672;2,671016211941;2,181054307447;2,389304516487;2,39;1,73;3,286987074915;0,11;0,00;0,43;0;0,00;0;0,1;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04024;2,00;40,56;113,9;33,48;147,56;36,76;26,25;109,26;88,63;2,326429980276;1,443742320520;2,680406212664;2,199105448631;2,389281828074;2,390857142857;1,697510525352;3,289405393208;2,389261744966;1,714254624592;2,680406212664;2,322194864580;2,389281828074;2,39;1,70;3,289405393208;0,19;0,00;0,34;0;0,00;0;0,05;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04025;2,00;34,00;46,8;28,36;140,30;42,75;22,23;97,12;87,44;2,212647058824;1,698161607525;2,662905500705;2,138560228083;2,388304093567;2,390013495277;1,698208401977;3,288769441903;2,212647058824;1,702118460873;2,662905500705;2,178579584380;2,388304093567;2,39;1,70;3,288769441903;0,04;0,00;0,18;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04026;2,00;35,18;44,3;29,06;111,42;37,46;18,25;89,53;77,59;2,243035815804;1,689771957552;2,682381280110;2,232094776521;2,388681260011;2,391232876712;1,728582598012;3,288696997036;2,243035815804;1,689771957552;2,682381280110;2,243103607344;2,388681260011;2,39;1,73;3,288696997036;0,00;0,00;0,10;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04027;3,00;42,12;48,1;43,92;133,75;39,47;21,92;104,87;81,74;2,265669515670;1,714760914761;2,589708561020;2,240000000000;2,389156321257;2,390967153285;1,708019452656;3,289087350135;2,265669515670;1,714760914761;2,679574056147;2,258301429799;2,389156321257;2,39;1,71;3,289087350135;0,00;0,09;0,04;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04028;3,00;34,36;41,8;33,80;92,85;38,55;20,47;89,45;74,42;2,569557625146;1,723898467433;2,565088757396;2,444588045234;2,389105058366;2,389350268686;1,706428172163;3,288363343187;2,569557625146;1,723898467433;2,682073954984;2,491113189897;2,389105058366;2,39;1,71;3,288363343187;0,00;0,08;0,07;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04029;3,00;30,69;39,5;30,82;66,81;34,81;24,08;86,39;78,30;2,575757575758;1,716856780735;2,670343932511;2,566232599910;2,388681413387;2,389534883721;1,747424470425;3,289655172414;2,667126119917;1,716856780735;2,670343932511;2,594497979484;2,388681413387;2,39;1,75;3,289655172414;0,00;0,00;0,08;0;0,00;0;0,02;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04030;3,00;39,15;47,1;29,65;93,78;33,14;30,92;95,65;83,57;2,319795657727;1,722564211420;2,662731871838;2,461718916613;2,387748943874;2,390362225097;1,680188186095;3,288620318296;2,319795657727;1,722564211420;2,662731871838;2,455075974455;2,387748943874;2,39;1,68;3,288620318296;0,00;0,00;0,03;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04031;3,00;28,36;36,4;34,49;65,23;35,72;22,60;86,03;79,30;2,571227080395;1,698762035763;2,670919106988;2,659359190556;2,388857782755;2,389380530973;1,717307915843;3,289155107188;2,571227080395;1,698762035763;2,670919106988;2,659359190556;2,388857782755;2,39;1,72;3,289155107188;0,00;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04032;3,00;33,06;42,1;30,78;90,23;39,40;25,21;94,44;84,29;2,679370840895;1,725913621262;2,666991552956;2,558683364735;2,388832487310;2,358191193971;1,710292249047;3,289358168229;2,679370840895;1,725913621262;2,666991552956;2,688295854782;2,388832487310;2,39;1,71;3,289358168229;0,00;0,00;0,06;0;0,01;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04033;3,00;31,22;38,9;26,61;628,61;41,08;26,76;90,38;83,62;2,659833440103;1,713184271396;2,679443818113;2,090405816007;2,387536514119;2,391629297459;1,697720734676;3,226740014351;2,659833440103;1,713184271396;2,679443818113;1,154867256637;2,387536514119;2,39;1,70;3,269656622285;0,00;0,00;0,03;0;0,00;0;0;0,00;0,00;0,00;0,73;0;0;0;0;0,00;0,00;0,00;0,69;0;0;0;0;0,00
C-1000;W04034;3,00;31,82;36,5;28,07;65,13;33,62;28,06;92,26;413,14;2,677561282212;1,697119341564;2,681866761667;2,629356671273;2,389946460440;2,390235210264;1,666811185779;2,489979183812;2,677561282212;1,697119341564;2,682795698925;2,764237855946;2,389946460440;2,39;1,67;0,000000000000;0,00;0,00;0,16;0;0,00;0;0;0,14;0,00;0,00;0;0;0;0;0;0,59;0,00;0,00;0;0;0;0;0;0,67
C-1000;W04035;3,00;32,55;38,1;29,42;69,90;34,08;29,20;79,50;206,78;2,686635944700;1,722003671650;2,680149558124;2,622031473534;2,390258215962;2,390068493151;1,711949685535;2,525099139182;2,686635944700;1,722003671650;2,681881051176;2,765371557903;2,390258215962;2,39;1,71;2,850467289720;0,00;0,00;0,14;0;0,00;0;0;0,60;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04036;3,00;29,61;36,6;30,52;60,82;38,22;30,74;88,44;132,17;2,685579196217;1,713466266048;2,685452162516;2,700591910556;2,389848246991;2,382563435264;1,694482134781;2,794582734357;2,685579196217;1,713466266048;2,686918990704;2,776288067420;2,389848246991;2,39;1,69;3,244807777287;0,00;0,00;0,08;0;0,00;0;0;0,34;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04037;3,00;33,79;41,9;31,17;69,37;38,50;127,70;97,57;91,40;2,688073394495;1,716196846632;2,671799807507;2,698572870117;2,389610389610;1,450274079875;1,689043763452;3,035995623632;2,688073394495;1,716196846632;2,673636066645;2,779357644697;2,389610389610;2,39;1,69;3,237711155075;0,00;0,00;0,08;0;0,10;0;0;0,13;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04038;3,00;28,62;37,3;23,45;62,14;37,35;73,59;85,04;91,21;2,686582809224;1,717653361907;2,691257995736;2,686836176376;2,389022757697;1,628346242696;1,683560677328;3,011621532727;2,686582809224;1,717653361907;2,691257995736;2,727128782548;2,389022757697;2,39;1,68;3,103612903226;0,00;0,00;0,07;0;0,20;0;0;0,09;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04039;3,00;29,61;38,7;27,56;60,05;36,13;38,38;86,99;85,31;2,686592367443;1,729198966408;2,671625544267;2,726394671107;2,388596734016;2,057842626368;1,659156224853;3,129175946548;2,686592367443;1,729198966408;2,671625544267;2,777443042741;2,388596734016;2,39;1,66;3,261655429637;0,00;0,00;0,07;0;0,09;0;0;0,05;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04040;4,00;47,16;34,5;25,76;62,78;38,82;31,03;100,44;79,20;2,238125530110;1,726007538417;2,683618012422;2,730805989169;2,388974755281;2,261037705446;1,700915969733;3,264898989899;2,687607277721;1,726007538417;2,683618012422;2,789015769440;2,388974755281;2,37;1,70;3,267668190725;0,00;0,00;0,12;0;0,03;0;0,11;0,03;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04041;4,00;34,25;38,2;31,90;63,55;30,78;28,00;99,02;73,22;2,685255474453;1,725130890052;2,665203761755;2,776553894571;2,388239116309;2,317142857143;1,676429004242;3,261677137394;2,688809096349;1,725130890052;2,679257362356;2,785568413887;2,388239116309;2,32;1,68;3,261677137394;0,00;0,00;0,05;0;0,00;0;0,09;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04042;4,00;32,39;34,0;26,99;59,04;32,75;25,45;90,95;74,23;2,688484100031;1,719952982662;2,643571693220;2,779979674797;2,389312977099;2,378781925344;1,677625068719;3,262966455611;2,688216560510;1,719952982662;2,664373088685;2,784615384615;2,389312977099;2,39;1,68;3,262966455611;0,00;0,00;0,04;0;0,00;0;0,1;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04043;4,00;38,16;33,3;29,25;64,83;32,72;27,67;87,28;79,25;2,599842767296;1,715359182447;2,667692307692;2,786518587074;2,275366748166;2,389230213227;1,577910174152;2,907507886435;2,687977369165;1,715359182447;2,667692307692;2,786518587074;2,349865951743;2,39;1,92;3,229642647920;0,00;0,00;0,00;0;0,00;0;0,09;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04044;4,00;38,73;34,0;29,09;60,75;38,84;30,54;91,23;89,38;2,687838884586;1,719670200236;2,672052251633;2,786666666667;2,097064881565;2,389980353635;1,554313274142;2,732154844484;2,687832167832;1,719670200236;2,672052251633;2,786666666667;2,363636363636;2,39;2,24;3,097500000000;0,00;0,00;0,00;0;0,00;0;0,07;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04045;4,00;29,18;35,8;25,02;56,85;34,17;25,84;87,12;84,57;2,688485263879;1,727957589286;2,662669864109;2,785048372911;2,014632718759;2,389705882353;1,522727272727;2,743526073076;2,687861271676;1,727957589286;2,662669864109;2,785048372911;2,333333333333;2,39;2,17;3,085462555066;0,00;0,00;0,00;0;0,00;0;0,08;0,00;0,00;0,00;0;0,04;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04046;4,00;31,83;31,5;24,95;48,47;34,83;25,78;82,00;79,85;2,601005340873;1,609275730623;2,464128256513;2,788528987002;1,962962962963;2,389061287820;1,495975609756;2,728115216030;2,687888766923;1,690028901734;2,665209244222;2,788528987002;2,092198581560;2,39;2,16;2,916978309648;0,00;0,00;0,00;0;0,00;0;0,01;0,00;0,04;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
C-1000;W04047;4,00;33,67;32,4;282,06;57,80;30,17;22,39;70,61;78,93;2,516186516187;1,609582689335;1,794547259448;2,511937716263;1,970500497183;2,390352836088;1,505452485484;2,717091093374;2,687401574803;1,668246445498;0,000000000000;2,672509960159;2,025117739403;2,39;1,60;2,740320591862;0,00;0,02;0,08;0;0,00;0;0,05;0,00;0,00;0,51;0;0;0;0;0;0,00;0,00;0,76;0;0;0;0;0;0,00
